[1] "Exp-Zero"        "1.148104e-05"    "3.194254e-05"    "8.172058e-06"   
Step27645  Qn=9.167e-06  pQn=5.037752  pQmin=5.291522
Step27646  Qn=8.815e-06  pQn=5.054759  pQmin=5.291522
Step27647  Qn=7.634e-06  pQn=5.117274  pQmin=5.291522
Step27648  Qn=3.770e-05  pQn=4.423624  pQmin=5.291522
Step27649  Qn=7.616e-06  pQn=5.118299  pQmin=5.291522
Step27650  Qn=9.782e-06  pQn=5.009569  pQmin=5.291522
Step27651  Qn=8.516e-06  pQn=5.069744  pQmin=5.291522
Step27652  Qn=1.005e-05  pQn=4.997759  pQmin=5.291522
Step27653  Qn=7.630e-06  pQn=5.117494  pQmin=5.291522
Step27654  Qn=7.892e-06  pQn=5.102799  pQmin=5.291522
Step27655  Qn=7.812e-06  pQn=5.107218  pQmin=5.291522
Step27656  Qn=8.728e-06  pQn=5.059090  pQmin=5.291522
Step27657  Qn=8.207e-06  pQn=5.085833  pQmin=5.291522
Step27658  Qn=2.481e-05  pQn=4.605457  pQmin=5.291522
Step27659  Qn=8.217e-06  pQn=5.085282  pQmin=5.291522
Step27660  Qn=8.009e-06  pQn=5.096411  pQmin=5.291522
Step27661  Qn=8.247e-06  pQn=5.083703  pQmin=5.291522
Step27662  Qn=8.105e-06  pQn=5.091240  pQmin=5.291522
Step27663  Qn=7.543e-06  pQn=5.122484  pQmin=5.291522
Step27664  Qn=7.664e-06  pQn=5.115560  pQmin=5.291522
Step27665  Qn=6.160e-05  pQn=4.210389  pQmin=5.291522
Step27666  Qn=3.472e-05  pQn=4.459372  pQmin=5.291522
Step27667  Qn=8.888e-05  pQn=4.051214  pQmin=5.291522
Step27668  Qn=8.008e-06  pQn=5.096452  pQmin=5.291522
Step27669  Qn=7.868e-06  pQn=5.104136  pQmin=5.291522
Step27670  Qn=2.647e-05  pQn=4.577286  pQmin=5.291522
Step27671  Qn=1.051e-05  pQn=4.978328  pQmin=5.291522
Step27672  Qn=7.773e-06  pQn=5.109432  pQmin=5.291522
Step27673  Qn=1.506e-05  pQn=4.822251  pQmin=5.291522
Step27674  Qn=7.768e-06  pQn=5.109697  pQmin=5.291522
Step27675  Qn=7.643e-06  pQn=5.116713  pQmin=5.291522
Step27676  Qn=1.572e-05  pQn=4.803541  pQmin=5.291522
Step27677  Qn=9.385e-06  pQn=5.027567  pQmin=5.291522
Step27678  Qn=9.503e-06  pQn=5.022148  pQmin=5.291522
Step27679  Qn=4.973e-05  pQn=4.303396  pQmin=5.291522
Step27680  Qn=7.915e-06  pQn=5.101530  pQmin=5.291522
Step27681  Qn=4.369e-05  pQn=4.359637  pQmin=5.291522
Step27682  Qn=8.534e-06  pQn=5.068856  pQmin=5.291522
Step27683  Qn=7.741e-06  pQn=5.111211  pQmin=5.291522
Step27684  Qn=2.008e-05  pQn=4.697268  pQmin=5.291522
Step27685  Qn=7.698e-06  pQn=5.113634  pQmin=5.291522
Step27686  Qn=7.919e-06  pQn=5.101302  pQmin=5.291522
Step27687  Qn=8.697e-06  pQn=5.060652  pQmin=5.291522
Step27688  Qn=7.926e-06  pQn=5.100962  pQmin=5.291522
Step27689  Qn=8.650e-06  pQn=5.062992  pQmin=5.291522
Step27690  Qn=1.274e-05  pQn=4.894812  pQmin=5.291522
Step27691  Qn=1.907e-05  pQn=4.719756  pQmin=5.291522
Step27692  Qn=7.916e-06  pQn=5.101489  pQmin=5.291522
Step27693  Qn=8.216e-06  pQn=5.085330  pQmin=5.291522
Step27694  Qn=4.195e-05  pQn=4.377259  pQmin=5.291522
Step27695  Qn=8.048e-06  pQn=5.094288  pQmin=5.291522
Step27696  Qn=1.328e-05  pQn=4.876944  pQmin=5.291522
Step27697  Qn=7.809e-06  pQn=5.107425  pQmin=5.291522
Step27698  Qn=7.757e-06  pQn=5.110332  pQmin=5.291522
Step27699  Qn=7.206e-05  pQn=4.142311  pQmin=5.291522
Step27700  Qn=8.045e-06  pQn=5.094454  pQmin=5.291522
Step27701  Qn=7.639e-06  pQn=5.116950  pQmin=5.291522
Step27702  Qn=8.050e-06  pQn=5.094185  pQmin=5.291522
Step27703  Qn=3.235e-05  pQn=4.490149  pQmin=5.291522
Step27704  Qn=7.576e-06  pQn=5.120561  pQmin=5.291522
Step27705  Qn=9.346e-05  pQn=4.029374  pQmin=5.291522
Step27706  Qn=7.803e-06  pQn=5.107765  pQmin=5.291522
Step27707  Qn=7.653e-06  pQn=5.116156  pQmin=5.291522
Step27708  Qn=9.223e-05  pQn=4.035145  pQmin=5.291522
Step27709  Qn=7.838e-06  pQn=5.105809  pQmin=5.291522
Step27710  Qn=7.884e-06  pQn=5.103242  pQmin=5.291522
Step27711  Qn=7.642e-06  pQn=5.116795  pQmin=5.291522
Step27712  Qn=8.872e-06  pQn=5.051970  pQmin=5.291522
Step27713  Qn=7.816e-05  pQn=4.107000  pQmin=5.291522
Step27714  Qn=7.948e-06  pQn=5.099752  pQmin=5.291522
Step27715  Qn=1.053e-05  pQn=4.977443  pQmin=5.291522
Step27716  Qn=7.753e-06  pQn=5.110530  pQmin=5.291522
Step27717  Qn=7.986e-06  pQn=5.097693  pQmin=5.291522
Step27718  Qn=7.694e-06  pQn=5.113847  pQmin=5.291522
Step27719  Qn=7.808e-06  pQn=5.107466  pQmin=5.291522
Step27720  Qn=1.475e-05  pQn=4.831066  pQmin=5.291522
Step27721  Qn=1.006e-05  pQn=4.997203  pQmin=5.291522
Step27722  Qn=7.699e-06  pQn=5.113568  pQmin=5.291522
Step27723  Qn=9.358e-06  pQn=5.028797  pQmin=5.291522
Step27724  Qn=8.742e-05  pQn=4.058397  pQmin=5.291522
Step27725  Qn=7.708e-06  pQn=5.113084  pQmin=5.291522
Step27726  Qn=7.660e-06  pQn=5.115783  pQmin=5.291522
Step27727  Qn=9.866e-06  pQn=5.005864  pQmin=5.291522
Step27728  Qn=9.212e-06  pQn=5.035645  pQmin=5.291522
Step27729  Qn=7.857e-06  pQn=5.104763  pQmin=5.291522
Step27730  Qn=2.707e-05  pQn=4.567519  pQmin=5.291522
Step27731  Qn=7.950e-06  pQn=5.099632  pQmin=5.291522
Step27732  Qn=1.473e-05  pQn=4.831898  pQmin=5.291522
Step27733  Qn=7.681e-06  pQn=5.114608  pQmin=5.291522
Step27734  Qn=7.814e-06  pQn=5.107145  pQmin=5.291522
Step27735  Qn=7.558e-06  pQn=5.121582  pQmin=5.291522
Step27736  Qn=7.677e-06  pQn=5.114800  pQmin=5.291522
Step27737  Qn=7.722e-06  pQn=5.112252  pQmin=5.291522
Step27738  Qn=1.819e-05  pQn=4.740218  pQmin=5.291522
Step27739  Qn=8.801e-06  pQn=5.055484  pQmin=5.291522
Step27740  Qn=7.935e-06  pQn=5.100439  pQmin=5.291522
Step27741  Qn=7.896e-06  pQn=5.102575  pQmin=5.291522
Step27742  Qn=8.581e-06  pQn=5.066467  pQmin=5.291522
Step27743  Qn=1.007e-05  pQn=4.996910  pQmin=5.291522
Step27744  Qn=3.263e-05  pQn=4.486443  pQmin=5.291522
Step27745  Qn=7.899e-06  pQn=5.102435  pQmin=5.291522
Step27746  Qn=7.711e-06  pQn=5.112895  pQmin=5.291522
Step27747  Qn=1.535e-05  pQn=4.814031  pQmin=5.291522
Step27748  Qn=7.720e-06  pQn=5.112399  pQmin=5.291522
Step27749  Qn=8.286e-06  pQn=5.081668  pQmin=5.291522
Step27750  Qn=2.584e-05  pQn=4.587705  pQmin=5.291522
Step27751  Qn=2.147e-05  pQn=4.668081  pQmin=5.291522
Step27752  Qn=7.588e-06  pQn=5.119895  pQmin=5.291522
Step27753  Qn=9.535e-06  pQn=5.020694  pQmin=5.291522
Step27754  Qn=7.979e-06  pQn=5.098030  pQmin=5.291522
Step27755  Qn=7.641e-06  pQn=5.116858  pQmin=5.291522
Step27756  Qn=8.286e-06  pQn=5.081676  pQmin=5.291522
Step27757  Qn=8.294e-06  pQn=5.081245  pQmin=5.291522
Step27758  Qn=4.470e-05  pQn=4.349703  pQmin=5.291522
Step27759  Qn=7.617e-06  pQn=5.118240  pQmin=5.291522
Step27760  Qn=8.078e-06  pQn=5.092705  pQmin=5.291522
Step27761  Qn=7.787e-06  pQn=5.108656  pQmin=5.291522
Step27762  Qn=7.891e-06  pQn=5.102888  pQmin=5.291522
Step27763  Qn=9.494e-06  pQn=5.022543  pQmin=5.291522
Step27764  Qn=2.823e-05  pQn=4.549319  pQmin=5.291522
Step27765  Qn=8.684e-06  pQn=5.061301  pQmin=5.291522
Step27766  Qn=1.098e-05  pQn=4.959465  pQmin=5.291522
Step27767  Qn=8.541e-06  pQn=5.068468  pQmin=5.291522
Step27768  Qn=7.845e-06  pQn=5.105407  pQmin=5.291522
Step27769  Qn=8.301e-06  pQn=5.080849  pQmin=5.291522
Step27770  Qn=3.525e-05  pQn=4.452865  pQmin=5.291522
Step27771  Qn=7.598e-06  pQn=5.119305  pQmin=5.291522
Step27772  Qn=3.281e-05  pQn=4.483987  pQmin=5.291522
Step27773  Qn=8.661e-06  pQn=5.062431  pQmin=5.291522
Step27774  Qn=8.300e-06  pQn=5.080941  pQmin=5.291522
Step27775  Qn=8.022e-06  pQn=5.095704  pQmin=5.291522
Step27776  Qn=1.903e-05  pQn=4.720600  pQmin=5.291522
Step27777  Qn=8.675e-06  pQn=5.061731  pQmin=5.291522
Step27778  Qn=8.090e-06  pQn=5.092042  pQmin=5.291522
Step27779  Qn=8.133e-06  pQn=5.089732  pQmin=5.291522
Step27780  Qn=7.657e-06  pQn=5.115956  pQmin=5.291522
Step27781  Qn=9.353e-06  pQn=5.029049  pQmin=5.291522
Step27782  Qn=7.961e-06  pQn=5.099017  pQmin=5.291522
Step27783  Qn=7.797e-06  pQn=5.108099  pQmin=5.291522
Step27784  Qn=7.776e-06  pQn=5.109232  pQmin=5.291522
Step27785  Qn=7.818e-06  pQn=5.106915  pQmin=5.291522
Step27786  Qn=1.740e-05  pQn=4.759447  pQmin=5.291522
Step27787  Qn=7.591e-06  pQn=5.119689  pQmin=5.291522
Step27788  Qn=7.595e-06  pQn=5.119462  pQmin=5.291522
Step27789  Qn=7.721e-06  pQn=5.112322  pQmin=5.291522
Step27790  Qn=7.978e-06  pQn=5.098086  pQmin=5.291522
Step27791  Qn=8.228e-06  pQn=5.084718  pQmin=5.291522
Step27792  Qn=4.067e-05  pQn=4.390776  pQmin=5.291522
Step27793  Qn=8.362e-06  pQn=5.077711  pQmin=5.291522
Step27794  Qn=8.043e-05  pQn=4.094564  pQmin=5.291522
Step27795  Qn=8.120e-06  pQn=5.090434  pQmin=5.291522
Step27796  Qn=7.612e-06  pQn=5.118501  pQmin=5.291522
Step27797  Qn=7.899e-06  pQn=5.102430  pQmin=5.291522
Step27798  Qn=1.053e-05  pQn=4.977418  pQmin=5.291522
Step27799  Qn=1.013e-05  pQn=4.994510  pQmin=5.291522
Step27800  Qn=7.695e-06  pQn=5.113782  pQmin=5.291522
Step27801  Qn=1.135e-05  pQn=4.945108  pQmin=5.291522
Step27802  Qn=1.169e-05  pQn=4.932226  pQmin=5.291522
Step27803  Qn=1.011e-05  pQn=4.995428  pQmin=5.291522
Step27804  Qn=8.529e-06  pQn=5.069081  pQmin=5.291522
Step27805  Qn=7.795e-06  pQn=5.108206  pQmin=5.291522
Step27806  Qn=2.943e-05  pQn=4.531282  pQmin=5.291522
Step27807  Qn=8.014e-06  pQn=5.096166  pQmin=5.291522
Step27808  Qn=7.761e-06  pQn=5.110055  pQmin=5.291522
Step27809  Qn=9.423e-05  pQn=4.025797  pQmin=5.291522
Step27810  Qn=7.815e-06  pQn=5.107088  pQmin=5.291522
Step27811  Qn=8.246e-06  pQn=5.083771  pQmin=5.291522
Step27812  Qn=1.066e-05  pQn=4.972438  pQmin=5.291522
Step27813  Qn=7.562e-06  pQn=5.121391  pQmin=5.291522
Step27814  Qn=7.917e-06  pQn=5.101434  pQmin=5.291522
Step27815  Qn=1.785e-05  pQn=4.748289  pQmin=5.291522
Step27816  Qn=5.876e-05  pQn=4.230916  pQmin=5.291522
Step27817  Qn=1.092e-05  pQn=4.961602  pQmin=5.291522
Step27818  Qn=7.705e-06  pQn=5.113216  pQmin=5.291522
Step27819  Qn=7.647e-06  pQn=5.116521  pQmin=5.291522
Step27820  Qn=2.452e-05  pQn=4.610412  pQmin=5.291522
Step27821  Qn=7.749e-06  pQn=5.110756  pQmin=5.291522
Step27822  Qn=7.955e-06  pQn=5.099347  pQmin=5.291522
Step27823  Qn=1.197e-05  pQn=4.922056  pQmin=5.291522
Step27824  Qn=7.779e-06  pQn=5.109077  pQmin=5.291522
Step27825  Qn=2.847e-05  pQn=4.545540  pQmin=5.291522
Step27826  Qn=9.291e-06  pQn=5.031949  pQmin=5.291522
Step27827  Qn=7.714e-06  pQn=5.112717  pQmin=5.291522
Step27828  Qn=7.761e-06  pQn=5.110073  pQmin=5.291522
Step27829  Qn=7.624e-06  pQn=5.117801  pQmin=5.291522
Step27830  Qn=9.442e-05  pQn=4.024947  pQmin=5.291522
Step27831  Qn=7.836e-06  pQn=5.105881  pQmin=5.291522
Step27832  Qn=8.098e-06  pQn=5.091622  pQmin=5.291522
Step27833  Qn=7.908e-06  pQn=5.101933  pQmin=5.291522
Step27834  Qn=2.526e-05  pQn=4.597505  pQmin=5.291522
Step27835  Qn=7.560e-06  pQn=5.121486  pQmin=5.291522
Step27836  Qn=7.790e-06  pQn=5.108464  pQmin=5.291522
Step27837  Qn=2.684e-05  pQn=4.571147  pQmin=5.291522
Step27838  Qn=7.803e-06  pQn=5.107723  pQmin=5.291522
Step27839  Qn=1.263e-05  pQn=4.898517  pQmin=5.291522
Step27840  Qn=7.716e-06  pQn=5.112601  pQmin=5.291522
Step27841  Qn=7.764e-06  pQn=5.109933  pQmin=5.291522
Step27842  Qn=1.621e-05  pQn=4.790172  pQmin=5.291522
Step27843  Qn=7.710e-06  pQn=5.112953  pQmin=5.291522
Step27844  Qn=9.113e-06  pQn=5.040335  pQmin=5.291522
Step27845  Qn=8.259e-06  pQn=5.083068  pQmin=5.291522
Step27846  Qn=9.251e-06  pQn=5.033807  pQmin=5.291522
Step27847  Qn=8.198e-05  pQn=4.086315  pQmin=5.291522
Step27848  Qn=1.601e-05  pQn=4.795716  pQmin=5.291522
Step27849  Qn=8.104e-06  pQn=5.091327  pQmin=5.291522
Step27850  Qn=1.017e-05  pQn=4.992487  pQmin=5.291522
Step27851  Qn=1.063e-05  pQn=4.973555  pQmin=5.291522
Step27852  Qn=8.274e-06  pQn=5.082293  pQmin=5.291522
Step27853  Qn=8.048e-06  pQn=5.094331  pQmin=5.291522
Step27854  Qn=8.043e-06  pQn=5.094597  pQmin=5.291522
Step27855  Qn=8.188e-06  pQn=5.086810  pQmin=5.291522
Step27856  Qn=8.557e-06  pQn=5.067672  pQmin=5.291522
Step27857  Qn=9.500e-05  pQn=4.022260  pQmin=5.291522
Step27858  Qn=7.589e-06  pQn=5.119805  pQmin=5.291522
Step27859  Qn=8.973e-06  pQn=5.047062  pQmin=5.291522
Step27860  Qn=8.017e-06  pQn=5.095961  pQmin=5.291522
Step27861  Qn=8.011e-06  pQn=5.096300  pQmin=5.291522
Step27862  Qn=7.718e-06  pQn=5.112522  pQmin=5.291522
Step27863  Qn=2.294e-05  pQn=4.639393  pQmin=5.291522
Step27864  Qn=7.704e-06  pQn=5.113295  pQmin=5.291522
Step27865  Qn=9.317e-06  pQn=5.030744  pQmin=5.291522
Step27866  Qn=9.417e-05  pQn=4.026105  pQmin=5.291522
Step27867  Qn=9.070e-06  pQn=5.042374  pQmin=5.291522
Step27868  Qn=9.224e-06  pQn=5.035081  pQmin=5.291522
Step27869  Qn=1.926e-05  pQn=4.715410  pQmin=5.291522
Step27870  Qn=9.576e-05  pQn=4.018838  pQmin=5.291522
Step27871  Qn=7.789e-06  pQn=5.108528  pQmin=5.291522
Step27872  Qn=7.592e-06  pQn=5.119619  pQmin=5.291522
Step27873  Qn=7.643e-06  pQn=5.116715  pQmin=5.291522
Step27874  Qn=7.951e-06  pQn=5.099595  pQmin=5.291522
Step27875  Qn=1.358e-05  pQn=4.867223  pQmin=5.291522
Step27876  Qn=7.813e-06  pQn=5.107157  pQmin=5.291522
Step27877  Qn=7.753e-06  pQn=5.110521  pQmin=5.291522
Step27878  Qn=7.798e-06  pQn=5.107996  pQmin=5.291522
Step27879  Qn=3.885e-05  pQn=4.410570  pQmin=5.291522
Step27880  Qn=5.181e-05  pQn=4.285594  pQmin=5.291522
Step27881  Qn=1.655e-05  pQn=4.781317  pQmin=5.291522
Step27882  Qn=7.895e-06  pQn=5.102654  pQmin=5.291522
Step27883  Qn=7.594e-06  pQn=5.119557  pQmin=5.291522
Step27884  Qn=1.738e-05  pQn=4.759966  pQmin=5.291522
Step27885  Qn=7.586e-06  pQn=5.120001  pQmin=5.291522
Step27886  Qn=9.636e-05  pQn=4.016119  pQmin=5.291522
Step27887  Qn=9.868e-06  pQn=5.005758  pQmin=5.291522
Step27888  Qn=7.722e-05  pQn=4.112247  pQmin=5.291522
Step27889  Qn=8.647e-06  pQn=5.063142  pQmin=5.291522
Step27890  Qn=7.645e-06  pQn=5.116646  pQmin=5.291522
Step27891  Qn=8.117e-06  pQn=5.090592  pQmin=5.291522
Step27892  Qn=7.779e-06  pQn=5.109056  pQmin=5.291522
Step27893  Qn=3.649e-05  pQn=4.437810  pQmin=5.291522
Step27894  Qn=7.759e-06  pQn=5.110186  pQmin=5.291522
Step27895  Qn=9.437e-05  pQn=4.025183  pQmin=5.291522
Step27896  Qn=2.916e-05  pQn=4.535278  pQmin=5.291522
Step27897  Qn=8.697e-06  pQn=5.060623  pQmin=5.291522
Step27898  Qn=9.570e-06  pQn=5.019099  pQmin=5.291522
Step27899  Qn=1.056e-05  pQn=4.976314  pQmin=5.291522
Step27900  Qn=8.091e-06  pQn=5.091993  pQmin=5.291522
Step27901  Qn=7.562e-06  pQn=5.121354  pQmin=5.291522
Step27902  Qn=7.837e-06  pQn=5.105845  pQmin=5.291522
Step27903  Qn=7.670e-06  pQn=5.115182  pQmin=5.291522
Step27904  Qn=1.843e-05  pQn=4.734434  pQmin=5.291522
Step27905  Qn=7.921e-06  pQn=5.101236  pQmin=5.291522
Step27906  Qn=7.638e-06  pQn=5.117013  pQmin=5.291522
Step27907  Qn=1.726e-05  pQn=4.762856  pQmin=5.291522
Step27908  Qn=7.633e-06  pQn=5.117309  pQmin=5.291522
Step27909  Qn=8.010e-06  pQn=5.096363  pQmin=5.291522
Step27910  Qn=8.271e-06  pQn=5.082440  pQmin=5.291522
Step27911  Qn=7.701e-06  pQn=5.113447  pQmin=5.291522
Step27912  Qn=7.776e-06  pQn=5.109239  pQmin=5.291522
Step27913  Qn=8.312e-06  pQn=5.080310  pQmin=5.291522
Step27914  Qn=7.656e-06  pQn=5.115989  pQmin=5.291522
Step27915  Qn=1.423e-05  pQn=4.846787  pQmin=5.291522
Step27916  Qn=8.495e-05  pQn=4.070845  pQmin=5.291522
Step27917  Qn=8.534e-06  pQn=5.068846  pQmin=5.291522
Step27918  Qn=2.076e-05  pQn=4.682805  pQmin=5.291522
Step27919  Qn=2.276e-05  pQn=4.642774  pQmin=5.291522
Step27920  Qn=7.747e-06  pQn=5.110883  pQmin=5.291522
Step27921  Qn=8.170e-06  pQn=5.087776  pQmin=5.291522
Step27922  Qn=7.888e-06  pQn=5.103007  pQmin=5.291522
Step27923  Qn=7.734e-06  pQn=5.111575  pQmin=5.291522
Step27924  Qn=7.827e-06  pQn=5.106419  pQmin=5.291522
Step27925  Qn=1.403e-05  pQn=4.853009  pQmin=5.291522
Step27926  Qn=8.815e-06  pQn=5.054773  pQmin=5.291522
Step27927  Qn=9.647e-06  pQn=5.015614  pQmin=5.291522
Step27928  Qn=1.011e-05  pQn=4.995410  pQmin=5.291522
Step27929  Qn=1.372e-05  pQn=4.862796  pQmin=5.291522
Step27930  Qn=7.928e-06  pQn=5.100834  pQmin=5.291522
Step27931  Qn=7.609e-06  pQn=5.118700  pQmin=5.291522
Step27932  Qn=1.013e-05  pQn=4.994216  pQmin=5.291522
Step27933  Qn=9.142e-06  pQn=5.038954  pQmin=5.291522
Step27934  Qn=1.071e-05  pQn=4.970151  pQmin=5.291522
Step27935  Qn=8.360e-06  pQn=5.077808  pQmin=5.291522
Step27936  Qn=9.117e-05  pQn=4.040135  pQmin=5.291522
Step27937  Qn=7.786e-06  pQn=5.108703  pQmin=5.291522
Step27938  Qn=1.191e-05  pQn=4.924106  pQmin=5.291522
Step27939  Qn=1.035e-05  pQn=4.985018  pQmin=5.291522
Step27940  Qn=8.779e-06  pQn=5.056531  pQmin=5.291522
Step27941  Qn=1.220e-05  pQn=4.913502  pQmin=5.291522
Step27942  Qn=3.075e-05  pQn=4.512206  pQmin=5.291522
Step27943  Qn=7.607e-06  pQn=5.118804  pQmin=5.291522
Step27944  Qn=2.588e-05  pQn=4.587015  pQmin=5.291522
Step27945  Qn=7.670e-06  pQn=5.115223  pQmin=5.291522
Step27946  Qn=8.814e-05  pQn=4.054813  pQmin=5.291522
Step27947  Qn=9.206e-06  pQn=5.035908  pQmin=5.291522
Step27948  Qn=8.003e-06  pQn=5.096757  pQmin=5.291522
Step27949  Qn=7.834e-06  pQn=5.106044  pQmin=5.291522
Step27950  Qn=8.901e-06  pQn=5.050558  pQmin=5.291522
Step27951  Qn=7.602e-06  pQn=5.119048  pQmin=5.291522
Step27952  Qn=7.921e-06  pQn=5.101193  pQmin=5.291522
Step27953  Qn=1.025e-05  pQn=4.989372  pQmin=5.291522
Step27954  Qn=1.480e-05  pQn=4.829864  pQmin=5.291522
Step27955  Qn=8.424e-06  pQn=5.074459  pQmin=5.291522
Step27956  Qn=1.443e-05  pQn=4.840804  pQmin=5.291522
Step27957  Qn=1.402e-05  pQn=4.853190  pQmin=5.291522
Step27958  Qn=9.162e-05  pQn=4.038033  pQmin=5.291522
Step27959  Qn=8.387e-06  pQn=5.076381  pQmin=5.291522
Step27960  Qn=7.765e-06  pQn=5.109882  pQmin=5.291522
Step27961  Qn=3.531e-05  pQn=4.452090  pQmin=5.291522
Step27962  Qn=3.131e-05  pQn=4.504352  pQmin=5.291522
Step27963  Qn=8.156e-06  pQn=5.088520  pQmin=5.291522
Step27964  Qn=8.099e-06  pQn=5.091579  pQmin=5.291522
Step27965  Qn=7.684e-06  pQn=5.114419  pQmin=5.291522
Step27966  Qn=8.937e-06  pQn=5.048789  pQmin=5.291522
Step27967  Qn=8.113e-06  pQn=5.090840  pQmin=5.291522
Step27968  Qn=8.393e-06  pQn=5.076095  pQmin=5.291522
Step27969  Qn=7.624e-06  pQn=5.117807  pQmin=5.291522
Step27970  Qn=1.518e-05  pQn=4.818759  pQmin=5.291522
Step27971  Qn=7.855e-06  pQn=5.104858  pQmin=5.291522
Step27972  Qn=7.679e-06  pQn=5.114698  pQmin=5.291522
Step27973  Qn=7.879e-06  pQn=5.103551  pQmin=5.291522
Step27974  Qn=7.618e-06  pQn=5.118163  pQmin=5.291522
Step27975  Qn=7.918e-06  pQn=5.101378  pQmin=5.291522
Step27976  Qn=7.651e-06  pQn=5.116307  pQmin=5.291522
Step27977  Qn=7.988e-06  pQn=5.097553  pQmin=5.291522
Step27978  Qn=7.688e-06  pQn=5.114208  pQmin=5.291522
Step27979  Qn=8.340e-06  pQn=5.078811  pQmin=5.291522
Step27980  Qn=8.035e-06  pQn=5.095026  pQmin=5.291522
Step27981  Qn=5.025e-05  pQn=4.298861  pQmin=5.291522
Step27982  Qn=2.278e-05  pQn=4.642354  pQmin=5.291522
Step27983  Qn=7.727e-06  pQn=5.112014  pQmin=5.291522
Step27984  Qn=8.105e-06  pQn=5.091255  pQmin=5.291522
Step27985  Qn=7.878e-06  pQn=5.103558  pQmin=5.291522
Step27986  Qn=7.930e-06  pQn=5.100703  pQmin=5.291522
Step27987  Qn=8.017e-06  pQn=5.095997  pQmin=5.291522
Step27988  Qn=7.940e-06  pQn=5.100202  pQmin=5.291522
Step27989  Qn=8.407e-05  pQn=4.075344  pQmin=5.291522
Step27990  Qn=1.198e-05  pQn=4.921650  pQmin=5.291522
Step27991  Qn=7.796e-06  pQn=5.108102  pQmin=5.291522
Step27992  Qn=1.290e-05  pQn=4.889413  pQmin=5.291522
Step27993  Qn=7.866e-06  pQn=5.104255  pQmin=5.291522
Step27994  Qn=4.131e-05  pQn=4.383967  pQmin=5.291522
Step27995  Qn=7.735e-06  pQn=5.111549  pQmin=5.291522
Step27996  Qn=8.218e-06  pQn=5.085235  pQmin=5.291522
Step27997  Qn=3.575e-05  pQn=4.446774  pQmin=5.291522
Step27998  Qn=7.783e-06  pQn=5.108832  pQmin=5.291522
Step27999  Qn=7.846e-06  pQn=5.105327  pQmin=5.291522
Step28000  Qn=7.855e-06  pQn=5.104871  pQmin=5.291522
Step28001  Qn=1.196e-05  pQn=4.922089  pQmin=5.291522
Step28002  Qn=9.922e-05  pQn=4.003407  pQmin=5.291522
Step28003  Qn=8.090e-06  pQn=5.092048  pQmin=5.291522
Step28004  Qn=5.290e-05  pQn=4.276512  pQmin=5.291522
Step28005  Qn=8.341e-05  pQn=4.078771  pQmin=5.291522
Step28006  Qn=1.579e-05  pQn=4.801670  pQmin=5.291522
Step28007  Qn=1.013e-04  pQn=3.994190  pQmin=5.291522
Step28008  Qn=7.757e-06  pQn=5.110332  pQmin=5.291522
Step28009  Qn=2.801e-05  pQn=4.552724  pQmin=5.291522
Step28010  Qn=7.698e-06  pQn=5.113648  pQmin=5.291522
Step28011  Qn=1.112e-05  pQn=4.954002  pQmin=5.291522
Step28012  Qn=9.549e-06  pQn=5.020064  pQmin=5.291522
Step28013  Qn=9.718e-05  pQn=4.012409  pQmin=5.291522
Step28014  Qn=7.629e-06  pQn=5.117536  pQmin=5.291522
Step28015  Qn=7.961e-06  pQn=5.099038  pQmin=5.291522
Step28016  Qn=7.844e-06  pQn=5.105482  pQmin=5.291522
Step28017  Qn=8.076e-06  pQn=5.092812  pQmin=5.291522
Step28018  Qn=7.754e-06  pQn=5.110456  pQmin=5.291522
Step28019  Qn=7.706e-06  pQn=5.113192  pQmin=5.291522
Step28020  Qn=7.643e-06  pQn=5.116762  pQmin=5.291522
Step28021  Qn=8.115e-06  pQn=5.090695  pQmin=5.291522
Step28022  Qn=6.330e-05  pQn=4.198627  pQmin=5.291522
Step28023  Qn=7.894e-06  pQn=5.102693  pQmin=5.291522
Step28024  Qn=1.398e-05  pQn=4.854476  pQmin=5.291522
Step28025  Qn=7.575e-06  pQn=5.120636  pQmin=5.291522
Step28026  Qn=8.196e-06  pQn=5.086413  pQmin=5.291522
Step28027  Qn=8.566e-05  pQn=4.067242  pQmin=5.291522
Step28028  Qn=8.542e-06  pQn=5.068420  pQmin=5.291522
Step28029  Qn=8.123e-06  pQn=5.090277  pQmin=5.291522
Step28030  Qn=8.634e-05  pQn=4.063778  pQmin=5.291522
Step28031  Qn=8.141e-06  pQn=5.089338  pQmin=5.291522
Step28032  Qn=8.081e-06  pQn=5.092515  pQmin=5.291522
Step28033  Qn=8.030e-06  pQn=5.095267  pQmin=5.291522
Step28034  Qn=9.129e-05  pQn=4.039558  pQmin=5.291522
Step28035  Qn=8.176e-06  pQn=5.087477  pQmin=5.291522
Step28036  Qn=7.773e-06  pQn=5.109396  pQmin=5.291522
Step28037  Qn=8.783e-06  pQn=5.056360  pQmin=5.291522
Step28038  Qn=2.433e-05  pQn=4.613902  pQmin=5.291522
Step28039  Qn=7.951e-06  pQn=5.099593  pQmin=5.291522
Step28040  Qn=7.785e-06  pQn=5.108730  pQmin=5.291522
Step28041  Qn=7.738e-06  pQn=5.111385  pQmin=5.291522
Step28042  Qn=7.835e-06  pQn=5.105948  pQmin=5.291522
