[1] "Exp-Zero"        "9.697245e-05"    "4.877849e-06"    "1.761698e-04"   
[5] "2.487360e-01"    "5.653460e-01"    "SUFEX-Model2.R0"
Nelder-Mead Opt
pQ0=4.578e+00
Step41426  Qn=1.091e-05  pQn=4.962198  pQmin=5.045258
Step41427  Qn=1.094e-05  pQn=4.961083  pQmin=5.045258
Step41428  Qn=1.004e-05  pQn=4.998252  pQmin=5.045258
Step41429  Qn=1.953e-05  pQn=4.709219  pQmin=5.045258
Step41430  Qn=1.377e-05  pQn=4.861055  pQmin=5.045258
Step41431  Qn=1.039e-05  pQn=4.983328  pQmin=5.045258
Step41432  Qn=1.491e-05  pQn=4.826574  pQmin=5.045258
Step41433  Qn=1.008e-05  pQn=4.996437  pQmin=5.045258
Step41434  Qn=1.132e-05  pQn=4.946260  pQmin=5.045258
Step41435  Qn=1.015e-05  pQn=4.993612  pQmin=5.045258
Step41436  Qn=9.271e-06  pQn=5.032870  pQmin=5.045258
Step41437  Qn=2.674e-05  pQn=4.572879  pQmin=5.045258
Step41438  Qn=1.019e-05  pQn=4.991954  pQmin=5.045258
Step41439  Qn=9.547e-06  pQn=5.020140  pQmin=5.045258
Step41440  Qn=1.052e-05  pQn=4.977819  pQmin=5.045258
Step41441  Qn=1.001e-05  pQn=4.999774  pQmin=5.045258
Step41442  Qn=1.006e-05  pQn=4.997195  pQmin=5.045258
Step41443  Qn=1.295e-05  pQn=4.887750  pQmin=5.045258
Step41444  Qn=1.220e-05  pQn=4.913479  pQmin=5.045258
Step41445  Qn=1.626e-05  pQn=4.788760  pQmin=5.045258
Step41446  Qn=1.434e-05  pQn=4.843468  pQmin=5.045258
Step41447  Qn=9.154e-06  pQn=5.038394  pQmin=5.045258
Step41448  Qn=1.484e-05  pQn=4.828589  pQmin=5.045258
Step41449  Qn=9.685e-06  pQn=5.013918  pQmin=5.045258
Step41450  Qn=1.207e-05  pQn=4.918126  pQmin=5.045258
Step41451  Qn=1.890e-05  pQn=4.723642  pQmin=5.045258
Step41452  Qn=1.085e-05  pQn=4.964728  pQmin=5.045258
Step41453  Qn=2.302e-05  pQn=4.637920  pQmin=5.045258
Step41454  Qn=9.744e-06  pQn=5.011262  pQmin=5.045258
Step41455  Qn=4.218e-05  pQn=4.374847  pQmin=5.045258
Step41456  Qn=1.634e-05  pQn=4.786731  pQmin=5.045258
Step41457  Qn=1.214e-05  pQn=4.915684  pQmin=5.045258
Step41458  Qn=1.251e-05  pQn=4.902870  pQmin=5.045258
Step41459  Qn=1.595e-05  pQn=4.797118  pQmin=5.045258
Step41460  Qn=1.265e-05  pQn=4.897768  pQmin=5.045258
Step41461  Qn=1.060e-05  pQn=4.974887  pQmin=5.045258
Step41462  Qn=1.171e-05  pQn=4.931540  pQmin=5.045258
Step41463  Qn=9.170e-06  pQn=5.037642  pQmin=5.045258
Step41464  Qn=9.120e-06  pQn=5.040015  pQmin=5.045258
Step41465  Qn=3.443e-05  pQn=4.463025  pQmin=5.045258
Step41466  Qn=1.648e-05  pQn=4.783022  pQmin=5.045258
Step41467  Qn=4.281e-05  pQn=4.368454  pQmin=5.045258
Step41468  Qn=1.066e-05  pQn=4.972267  pQmin=5.045258
Step41469  Qn=1.661e-05  pQn=4.779745  pQmin=5.045258
Step41470  Qn=1.159e-05  pQn=4.935782  pQmin=5.045258
Step41471  Qn=9.032e-06  pQn=5.044206  pQmin=5.045258
Step41472  Qn=1.105e-05  pQn=4.956477  pQmin=5.045258
Step41473  Qn=9.225e-06  pQn=5.035010  pQmin=5.045258
Step41474  Qn=1.048e-05  pQn=4.979814  pQmin=5.045258
Step41475  Qn=9.528e-06  pQn=5.021000  pQmin=5.045258
Step41476  Qn=3.416e-05  pQn=4.466510  pQmin=5.045258
Step41477  Qn=1.475e-05  pQn=4.831354  pQmin=5.045258
Step41478  Qn=1.343e-05  pQn=4.872066  pQmin=5.045258
Step41479  Qn=9.044e-06  pQn=5.043619  pQmin=5.045258
Step41480  Qn=1.156e-05  pQn=4.937207  pQmin=5.045258
Step41481  Qn=9.410e-06  pQn=5.026389  pQmin=5.045258
Step41482  Qn=1.170e-05  pQn=4.931740  pQmin=5.045258
Step41483  Qn=9.210e-06  pQn=5.035745  pQmin=5.045258
Step41484  Qn=1.448e-05  pQn=4.839298  pQmin=5.045258
Step41485  Qn=9.084e-06  pQn=5.041718  pQmin=5.045258
Step41486  Qn=1.579e-05  pQn=4.801489  pQmin=5.045258
Step41487  Qn=2.151e-05  pQn=4.667432  pQmin=5.045258
Step41488  Qn=2.554e-05  pQn=4.592820  pQmin=5.045258
Step41489  Qn=2.195e-05  pQn=4.658512  pQmin=5.045258
Step41490  Qn=1.042e-05  pQn=4.982126  pQmin=5.045258
Step41491  Qn=9.038e-06  pQn=5.043926  pQmin=5.045258
Step41492  Qn=9.185e-06  pQn=5.036900  pQmin=5.045258
Step41493  Qn=1.858e-05  pQn=4.730905  pQmin=5.045258
Step41494  Qn=1.005e-05  pQn=4.997863  pQmin=5.045258
Step41495  Qn=1.055e-05  pQn=4.976799  pQmin=5.045258
Step41496  Qn=1.026e-05  pQn=4.988762  pQmin=5.045258
Step41497  Qn=1.907e-05  pQn=4.719676  pQmin=5.045258
Step41498  Qn=1.900e-05  pQn=4.721203  pQmin=5.045258
Step41499  Qn=1.382e-05  pQn=4.859410  pQmin=5.045258
Step41500  Qn=9.012e-06  pQn=5.045179  pQmin=5.045258
Step41501  Qn=1.247e-05  pQn=4.904174  pQmin=5.045258
Step41502  Qn=1.265e-05  pQn=4.898012  pQmin=5.045258
Step41503  Qn=1.889e-05  pQn=4.723768  pQmin=5.045258
Step41504  Qn=1.150e-05  pQn=4.939373  pQmin=5.045258
Step41505  Qn=1.046e-05  pQn=4.980476  pQmin=5.045258
Step41506  Qn=4.534e-05  pQn=4.343565  pQmin=5.045258
Step41507  Qn=1.804e-05  pQn=4.743668  pQmin=5.045258
Step41508  Qn=9.404e-06  pQn=5.026702  pQmin=5.045258
Step41509  Qn=1.040e-05  pQn=4.982814  pQmin=5.045258
Step41510  Qn=1.299e-05  pQn=4.886485  pQmin=5.045258
Step41511  Qn=1.039e-05  pQn=4.983423  pQmin=5.045258
Step41512  Qn=1.052e-05  pQn=4.977785  pQmin=5.045258
Step41513  Qn=1.050e-05  pQn=4.978896  pQmin=5.045258
Step41514  Qn=1.363e-05  pQn=4.865362  pQmin=5.045258
Step41515  Qn=9.179e-06  pQn=5.037221  pQmin=5.045258
Step41516  Qn=9.122e-06  pQn=5.039931  pQmin=5.045258
Step41517  Qn=1.556e-05  pQn=4.808124  pQmin=5.045258
Step41518  Qn=9.850e-06  pQn=5.006577  pQmin=5.045258
Step41519  Qn=1.134e-05  pQn=4.945208  pQmin=5.045258
Step41520  Qn=9.308e-06  pQn=5.031143  pQmin=5.045258
Step41521  Qn=1.360e-05  pQn=4.866563  pQmin=5.045258
Step41522  Qn=1.297e-05  pQn=4.886932  pQmin=5.045258
Step41523  Qn=1.005e-05  pQn=4.997863  pQmin=5.045258
Step41524  Qn=1.083e-05  pQn=4.965367  pQmin=5.045258
Step41525  Qn=1.378e-05  pQn=4.860670  pQmin=5.045258
Step41526  Qn=1.573e-05  pQn=4.803295  pQmin=5.045258
Step41527  Qn=1.055e-05  pQn=4.976757  pQmin=5.045258
Step41528  Qn=1.050e-05  pQn=4.978947  pQmin=5.045258
Step41529  Qn=9.509e-06  pQn=5.021886  pQmin=5.045258
Step41530  Qn=9.081e-06  pQn=5.041873  pQmin=5.045258
Step41531  Qn=1.322e-05  pQn=4.878740  pQmin=5.045258
Step41532  Qn=1.551e-05  pQn=4.809405  pQmin=5.045258
Step41533  Qn=9.736e-06  pQn=5.011639  pQmin=5.045258
Step41534  Qn=9.011e-06  pQn=5.045223  pQmin=5.045258
Step41535  Qn=2.578e-05  pQn=4.588702  pQmin=5.045258
Step41536  Qn=1.540e-05  pQn=4.812401  pQmin=5.045258
Step41537  Qn=3.583e-05  pQn=4.445738  pQmin=5.045258
Step41538  Qn=9.736e-06  pQn=5.011618  pQmin=5.045258
Step41539  Qn=1.548e-05  pQn=4.810364  pQmin=5.045258
Step41540  Qn=2.129e-05  pQn=4.671760  pQmin=5.045258
Step41541  Qn=1.447e-05  pQn=4.839487  pQmin=5.045258
Step41542  Qn=1.101e-05  pQn=4.958382  pQmin=5.045258
Step41543  Qn=1.553e-05  pQn=4.808870  pQmin=5.045258
Step41544  Qn=1.051e-05  pQn=4.978398  pQmin=5.045258
Step41545  Qn=9.442e-06  pQn=5.024937  pQmin=5.045258
Step41546  Qn=1.093e-05  pQn=4.961542  pQmin=5.045258
Step41547  Qn=1.089e-05  pQn=4.962856  pQmin=5.045258
Step41548  Qn=1.296e-05  pQn=4.887353  pQmin=5.045258
Step41549  Qn=1.001e-05  pQn=4.999427  pQmin=5.045258
Step41550  Qn=3.196e-05  pQn=4.495452  pQmin=5.045258
Step41551  Qn=9.460e-06  pQn=5.024121  pQmin=5.045258
Step41552  Qn=1.158e-05  pQn=4.936132  pQmin=5.045258
Step41553  Qn=1.061e-05  pQn=4.974194  pQmin=5.045258
Step41554  Qn=1.556e-05  pQn=4.807894  pQmin=5.045258
Step41555  Qn=2.384e-05  pQn=4.622641  pQmin=5.045258
Step41556  Qn=9.031e-06  pQn=5.044265  pQmin=5.045258
Step41557  Qn=9.020e-06  pQn=5.044789  pQmin=5.045258
Step41558  Qn=1.199e-05  pQn=4.921221  pQmin=5.045258
Step41559  Qn=1.968e-05  pQn=4.706061  pQmin=5.045258
Step41560  Qn=1.201e-05  pQn=4.920324  pQmin=5.045258
Step41561  Qn=2.314e-05  pQn=4.635610  pQmin=5.045258
Step41562  Qn=1.896e-05  pQn=4.722125  pQmin=5.045258
Step41563  Qn=1.303e-05  pQn=4.885107  pQmin=5.045258
Step41564  Qn=2.091e-05  pQn=4.679693  pQmin=5.045258
Step41565  Qn=1.421e-05  pQn=4.847362  pQmin=5.045258
Step41566  Qn=9.345e-06  pQn=5.029434  pQmin=5.045258
Step41567  Qn=9.599e-06  pQn=5.017787  pQmin=5.045258
Step41568  Qn=1.925e-05  pQn=4.715563  pQmin=5.045258
Step41569  Qn=9.844e-06  pQn=5.006809  pQmin=5.045258
Step41570  Qn=1.674e-05  pQn=4.776140  pQmin=5.045258
Step41571  Qn=1.092e-05  pQn=4.961900  pQmin=5.045258
Step41572  Qn=1.117e-05  pQn=4.951938  pQmin=5.045258
Step41573  Qn=9.891e-06  pQn=5.004768  pQmin=5.045258
Step41574  Qn=9.306e-06  pQn=5.031253  pQmin=5.045258
Step41575  Qn=1.504e-05  pQn=4.822821  pQmin=5.045258
Step41576  Qn=1.389e-05  pQn=4.857199  pQmin=5.045258
Step41577  Qn=1.924e-05  pQn=4.715755  pQmin=5.045258
Step41578  Qn=1.576e-05  pQn=4.802427  pQmin=5.045258
Step41579  Qn=1.048e-05  pQn=4.979561  pQmin=5.045258
Step41580  Qn=1.442e-05  pQn=4.841106  pQmin=5.045258
Step41581  Qn=2.355e-05  pQn=4.627991  pQmin=5.045258
Step41582  Qn=1.066e-05  pQn=4.972050  pQmin=5.045258
Step41583  Qn=9.071e-06  pQn=5.042334  pQmin=5.045258
Step41584  Qn=1.407e-05  pQn=4.851690  pQmin=5.045258
Step41585  Qn=1.310e-05  pQn=4.882867  pQmin=5.045258
Step41586  Qn=1.000e-05  pQn=4.999866  pQmin=5.045258
Step41587  Qn=2.103e-05  pQn=4.677170  pQmin=5.045258
Step41588  Qn=1.081e-05  pQn=4.966089  pQmin=5.045258
Step41589  Qn=9.462e-06  pQn=5.024037  pQmin=5.045258
Step41590  Qn=9.069e-06  pQn=5.042444  pQmin=5.045258
Step41591  Qn=2.041e-05  pQn=4.690157  pQmin=5.045258
Step41592  Qn=9.290e-06  pQn=5.031979  pQmin=5.045258
Step41593  Qn=1.352e-05  pQn=4.869004  pQmin=5.045258
Step41594  Qn=9.680e-06  pQn=5.014114  pQmin=5.045258
Step41595  Qn=1.554e-05  pQn=4.808488  pQmin=5.045258
Step41596  Qn=1.552e-05  pQn=4.809094  pQmin=5.045258
Step41597  Qn=1.043e-05  pQn=4.981719  pQmin=5.045258
Step41598  Qn=9.224e-06  pQn=5.035066  pQmin=5.045258
Step41599  Qn=1.025e-05  pQn=4.989142  pQmin=5.045258
Step41600  Qn=1.259e-05  pQn=4.899845  pQmin=5.045258
Step41601  Qn=1.609e-05  pQn=4.793313  pQmin=5.045258
Step41602  Qn=1.762e-05  pQn=4.754117  pQmin=5.045258
Step41603  Qn=1.002e-05  pQn=4.998976  pQmin=5.045258
Step41604  Qn=1.594e-05  pQn=4.797459  pQmin=5.045258
Step41605  Qn=2.259e-05  pQn=4.645990  pQmin=5.045258
Step41606  Qn=9.270e-06  pQn=5.032899  pQmin=5.045258
Step41607  Qn=1.189e-05  pQn=4.924953  pQmin=5.045258
Step41608  Qn=1.528e-05  pQn=4.815784  pQmin=5.045258
Step41609  Qn=1.016e-05  pQn=4.993175  pQmin=5.045258
Step41610  Qn=9.197e-06  pQn=5.036373  pQmin=5.045258
Step41611  Qn=3.316e-05  pQn=4.479436  pQmin=5.045258
Step41612  Qn=1.089e-05  pQn=4.962830  pQmin=5.045258
Step41613  Qn=2.287e-05  pQn=4.640792  pQmin=5.045258
Step41614  Qn=9.679e-06  pQn=5.014148  pQmin=5.045258
Step41615  Qn=1.137e-05  pQn=4.944072  pQmin=5.045258
Step41616  Qn=9.187e-06  pQn=5.036820  pQmin=5.045258
Step41617  Qn=1.855e-05  pQn=4.731661  pQmin=5.045258
Step41618  Qn=1.357e-05  pQn=4.867498  pQmin=5.045258
Step41619  Qn=1.915e-05  pQn=4.717752  pQmin=5.045258
Step41620  Qn=9.247e-06  pQn=5.034004  pQmin=5.045258
Step41621  Qn=1.877e-05  pQn=4.726530  pQmin=5.045258
Step41622  Qn=1.488e-05  pQn=4.827446  pQmin=5.045258
Step41623  Qn=1.024e-05  pQn=4.989743  pQmin=5.045258
Step41624  Qn=1.457e-05  pQn=4.836608  pQmin=5.045258
Step41625  Qn=9.159e-06  pQn=5.038161  pQmin=5.045258
Step41626  Qn=1.415e-05  pQn=4.849388  pQmin=5.045258
Step41627  Qn=1.144e-05  pQn=4.941672  pQmin=5.045258
Step41628  Qn=1.569e-05  pQn=4.804414  pQmin=5.045258
Step41629  Qn=9.012e-06  pQn=5.045198  pQmin=5.045258
Step41630  Qn=1.238e-05  pQn=4.907416  pQmin=5.045258
Step41631  Qn=1.429e-05  pQn=4.844863  pQmin=5.045258
Step41632  Qn=3.795e-05  pQn=4.420750  pQmin=5.045258
Step41633  Qn=1.400e-05  pQn=4.853968  pQmin=5.045258
Step41634  Qn=9.926e-06  pQn=5.003243  pQmin=5.045258
Step41635  Qn=1.094e-05  pQn=4.961104  pQmin=5.045258
Step41636  Qn=1.299e-05  pQn=4.886229  pQmin=5.045258
Step41637  Qn=4.195e-05  pQn=4.377271  pQmin=5.045258
Step41638  Qn=9.665e-06  pQn=5.014815  pQmin=5.045258
Step41639  Qn=1.036e-05  pQn=4.984834  pQmin=5.045258
Step41640  Qn=9.656e-06  pQn=5.015183  pQmin=5.045258
Step41641  Qn=1.137e-05  pQn=4.944228  pQmin=5.045258
Step41642  Qn=9.989e-06  pQn=5.000487  pQmin=5.045258
Step41643  Qn=9.280e-06  pQn=5.032441  pQmin=5.045258
Step41644  Qn=1.617e-05  pQn=4.791164  pQmin=5.045258
Step41645  Qn=1.075e-05  pQn=4.968577  pQmin=5.045258
Step41646  Qn=9.568e-06  pQn=5.019192  pQmin=5.045258
Step41647  Qn=1.425e-05  pQn=4.846150  pQmin=5.045258
Step41648  Qn=1.009e-05  pQn=4.995977  pQmin=5.045258
Step41649  Qn=1.080e-05  pQn=4.966541  pQmin=5.045258
Step41650  Qn=1.074e-05  pQn=4.969017  pQmin=5.045258
Step41651  Qn=1.430e-05  pQn=4.844809  pQmin=5.045258
Step41652  Qn=1.093e-05  pQn=4.961253  pQmin=5.045258
Step41653  Qn=9.517e-06  pQn=5.021513  pQmin=5.045258
Step41654  Qn=1.118e-05  pQn=4.951467  pQmin=5.045258
Step41655  Qn=9.092e-06  pQn=5.041350  pQmin=5.045258
Step41656  Qn=1.365e-05  pQn=4.864766  pQmin=5.045258
Step41657  Qn=1.761e-05  pQn=4.754185  pQmin=5.045258
Step41658  Qn=1.089e-05  pQn=4.962978  pQmin=5.045258
Step41659  Qn=2.345e-05  pQn=4.629886  pQmin=5.045258
Step41660  Qn=1.002e-05  pQn=4.999333  pQmin=5.045258
Step41661  Qn=1.627e-05  pQn=4.788569  pQmin=5.045258
Step41662  Qn=2.501e-05  pQn=4.601871  pQmin=5.045258
Step41663  Qn=1.960e-05  pQn=4.707850  pQmin=5.045258
Step41664  Qn=1.170e-05  pQn=4.931768  pQmin=5.045258
Step41665  Qn=1.949e-05  pQn=4.710101  pQmin=5.045258
Step41666  Qn=1.164e-05  pQn=4.933900  pQmin=5.045258
Step41667  Qn=1.568e-05  pQn=4.804611  pQmin=5.045258
Step41668  Qn=1.002e-05  pQn=4.998943  pQmin=5.045258
Step41669  Qn=2.830e-05  pQn=4.548286  pQmin=5.045258
Step41670  Qn=9.286e-06  pQn=5.032192  pQmin=5.045258
Step41671  Qn=1.025e-05  pQn=4.989362  pQmin=5.045258
Step41672  Qn=1.824e-05  pQn=4.739048  pQmin=5.045258
Step41673  Qn=9.372e-06  pQn=5.028171  pQmin=5.045258
Step41674  Qn=1.063e-05  pQn=4.973371  pQmin=5.045258
Step41675  Qn=2.269e-05  pQn=4.644169  pQmin=5.045258
Step41676  Qn=1.499e-05  pQn=4.824244  pQmin=5.045258
Step41677  Qn=1.454e-05  pQn=4.837354  pQmin=5.045258
Step41678  Qn=1.374e-05  pQn=4.861924  pQmin=5.045258
Step41679  Qn=1.614e-05  pQn=4.792123  pQmin=5.045258
Step41680  Qn=1.106e-05  pQn=4.956291  pQmin=5.045258
Step41681  Qn=1.088e-05  pQn=4.963232  pQmin=5.045258
Step41682  Qn=2.068e-05  pQn=4.684436  pQmin=5.045258
Step41683  Qn=1.578e-05  pQn=4.801868  pQmin=5.045258
Step41684  Qn=3.974e-05  pQn=4.400726  pQmin=5.045258
Step41685  Qn=2.138e-05  pQn=4.670005  pQmin=5.045258
Step41686  Qn=1.140e-05  pQn=4.942959  pQmin=5.045258
Step41687  Qn=9.845e-06  pQn=5.006764  pQmin=5.045258
Step41688  Qn=1.290e-05  pQn=4.889541  pQmin=5.045258
Step41689  Qn=1.181e-05  pQn=4.927571  pQmin=5.045258
Step41690  Qn=2.485e-05  pQn=4.604616  pQmin=5.045258
Step41691  Qn=1.089e-05  pQn=4.962773  pQmin=5.045258
Step41692  Qn=1.166e-05  pQn=4.933376  pQmin=5.045258
Step41693  Qn=1.367e-05  pQn=4.864178  pQmin=5.045258
Step41694  Qn=1.011e-05  pQn=4.995286  pQmin=5.045258
Step41695  Qn=1.572e-05  pQn=4.803549  pQmin=5.045258
Step41696  Qn=1.077e-05  pQn=4.967608  pQmin=5.045258
Step41697  Qn=1.073e-05  pQn=4.969332  pQmin=5.045258
Step41698  Qn=2.896e-05  pQn=4.538244  pQmin=5.045258
Step41699  Qn=9.918e-06  pQn=5.003591  pQmin=5.045258
Step41700  Qn=1.075e-05  pQn=4.968427  pQmin=5.045258
Step41701  Qn=3.122e-05  pQn=4.505519  pQmin=5.045258
Step41702  Qn=1.439e-05  pQn=4.841898  pQmin=5.045258
Step41703  Qn=9.216e-06  pQn=5.035439  pQmin=5.045258
Step41704  Qn=9.020e-06  pQn=5.044794  pQmin=5.045258
Step41705  Qn=2.288e-05  pQn=4.640613  pQmin=5.045258
Step41706  Qn=9.416e-06  pQn=5.026136  pQmin=5.045258
Step41707  Qn=9.127e-06  pQn=5.039682  pQmin=5.045258
Step41708  Qn=1.043e-05  pQn=4.981711  pQmin=5.045258
Step41709  Qn=1.558e-05  pQn=4.807337  pQmin=5.045258
Step41710  Qn=9.127e-06  pQn=5.039688  pQmin=5.045258
Step41711  Qn=1.014e-05  pQn=4.993867  pQmin=5.045258
Step41712  Qn=9.031e-06  pQn=5.044282  pQmin=5.045258
Step41713  Qn=1.161e-05  pQn=4.935282  pQmin=5.045258
Step41714  Qn=1.914e-05  pQn=4.718097  pQmin=5.045258
Step41715  Qn=9.166e-06  pQn=5.037815  pQmin=5.045258
Step41716  Qn=1.310e-05  pQn=4.882801  pQmin=5.045258
Step41717  Qn=1.310e-05  pQn=4.882718  pQmin=5.045258
Step41718  Qn=1.556e-05  pQn=4.807863  pQmin=5.045258
Step41719  Qn=2.028e-05  pQn=4.692845  pQmin=5.045258
Step41720  Qn=1.224e-05  pQn=4.912218  pQmin=5.045258
Step41721  Qn=1.140e-05  pQn=4.943033  pQmin=5.045258
Step41722  Qn=1.552e-05  pQn=4.808997  pQmin=5.045258
Step41723  Qn=1.155e-05  pQn=4.937565  pQmin=5.045258
Step41724  Qn=9.328e-06  pQn=5.030213  pQmin=5.045258
Step41725  Qn=4.995e-05  pQn=4.301496  pQmin=5.045258
Step41726  Qn=1.345e-05  pQn=4.871338  pQmin=5.045258
Step41727  Qn=1.034e-05  pQn=4.985602  pQmin=5.045258
Step41728  Qn=9.425e-06  pQn=5.025719  pQmin=5.045258
Step41729  Qn=1.210e-05  pQn=4.917124  pQmin=5.045258
Step41730  Qn=1.526e-05  pQn=4.816327  pQmin=5.045258
Step41731  Qn=1.304e-05  pQn=4.884764  pQmin=5.045258
Step41732  Qn=9.036e-06  pQn=5.044009  pQmin=5.045258
Step41733  Qn=1.492e-05  pQn=4.826177  pQmin=5.045258
Step41734  Qn=1.568e-05  pQn=4.804641  pQmin=5.045258
Step41735  Qn=1.288e-05  pQn=4.890056  pQmin=5.045258
Step41736  Qn=1.119e-05  pQn=4.951311  pQmin=5.045258
Step41737  Qn=2.131e-05  pQn=4.671389  pQmin=5.045258
Step41738  Qn=1.013e-05  pQn=4.994359  pQmin=5.045258
Step41739  Qn=1.164e-05  pQn=4.934221  pQmin=5.045258
Step41740  Qn=2.141e-05  pQn=4.669439  pQmin=5.045258
Step41741  Qn=1.115e-05  pQn=4.952783  pQmin=5.045258
Step41742  Qn=1.399e-05  pQn=4.854168  pQmin=5.045258
Step41743  Qn=1.093e-05  pQn=4.961381  pQmin=5.045258
Step41744  Qn=1.428e-05  pQn=4.845305  pQmin=5.045258
Step41745  Qn=1.446e-05  pQn=4.839750  pQmin=5.045258
Step41746  Qn=9.635e-06  pQn=5.016153  pQmin=5.045258
Step41747  Qn=1.199e-05  pQn=4.921046  pQmin=5.045258
Step41748  Qn=1.751e-05  pQn=4.756768  pQmin=5.045258
Step41749  Qn=9.025e-06  pQn=5.044545  pQmin=5.045258
Step41750  Qn=1.558e-05  pQn=4.807304  pQmin=5.045258
Step41751  Qn=1.461e-05  pQn=4.835294  pQmin=5.045258
Step41752  Qn=1.481e-05  pQn=4.829455  pQmin=5.045258
Step41753  Qn=1.456e-05  pQn=4.836698  pQmin=5.045258
Step41754  Qn=2.682e-05  pQn=4.571483  pQmin=5.045258
Step41755  Qn=9.373e-06  pQn=5.028133  pQmin=5.045258
Step41756  Qn=1.405e-05  pQn=4.852423  pQmin=5.045258
Step41757  Qn=1.133e-05  pQn=4.945618  pQmin=5.045258
Step41758  Qn=1.732e-05  pQn=4.761449  pQmin=5.045258
Step41759  Qn=2.162e-05  pQn=4.665222  pQmin=5.045258
Step41760  Qn=1.097e-05  pQn=4.959948  pQmin=5.045258
Step41761  Qn=9.076e-06  pQn=5.042108  pQmin=5.045258
Step41762  Qn=1.343e-05  pQn=4.871978  pQmin=5.045258
Step41763  Qn=1.237e-05  pQn=4.907591  pQmin=5.045258
Step41764  Qn=1.247e-05  pQn=4.904277  pQmin=5.045258
Step41765  Qn=2.338e-05  pQn=4.631233  pQmin=5.045258
Step41766  Qn=1.932e-05  pQn=4.713882  pQmin=5.045258
Step41767  Qn=1.748e-05  pQn=4.757568  pQmin=5.045258
Step41768  Qn=9.349e-06  pQn=5.029221  pQmin=5.045258
Step41769  Qn=2.047e-05  pQn=4.688902  pQmin=5.045258
Step41770  Qn=1.307e-05  pQn=4.883719  pQmin=5.045258
Step41771  Qn=1.543e-05  pQn=4.811691  pQmin=5.045258
Step41772  Qn=9.192e-06  pQn=5.036568  pQmin=5.045258
Step41773  Qn=9.217e-06  pQn=5.035429  pQmin=5.045258
Step41774  Qn=9.639e-06  pQn=5.015953  pQmin=5.045258
Step41775  Qn=1.677e-05  pQn=4.775486  pQmin=5.045258
Step41776  Qn=9.425e-06  pQn=5.025735  pQmin=5.045258
Step41777  Qn=1.374e-05  pQn=4.862024  pQmin=5.045258
Step41778  Qn=9.120e-06  pQn=5.039996  pQmin=5.045258
Step41779  Qn=9.833e-06  pQn=5.007319  pQmin=5.045258
Step41780  Qn=1.240e-05  pQn=4.906751  pQmin=5.045258
Step41781  Qn=1.538e-05  pQn=4.813073  pQmin=5.045258
Step41782  Qn=1.541e-05  pQn=4.812319  pQmin=5.045258
Step41783  Qn=1.932e-05  pQn=4.713982  pQmin=5.045258
Step41784  Qn=1.181e-05  pQn=4.927918  pQmin=5.045258
Step41785  Qn=1.482e-05  pQn=4.829069  pQmin=5.045258
Step41786  Qn=9.078e-06  pQn=5.042026  pQmin=5.045258
Step41787  Qn=1.174e-05  pQn=4.930288  pQmin=5.045258
Step41788  Qn=1.905e-05  pQn=4.720077  pQmin=5.045258
Step41789  Qn=1.733e-05  pQn=4.761185  pQmin=5.045258
Step41790  Qn=1.065e-05  pQn=4.972540  pQmin=5.045258
Step41791  Qn=1.028e-05  pQn=4.987992  pQmin=5.045258
Step41792  Qn=1.269e-05  pQn=4.896541  pQmin=5.045258
Step41793  Qn=1.166e-05  pQn=4.933478  pQmin=5.045258
Step41794  Qn=1.308e-05  pQn=4.883489  pQmin=5.045258
Step41795  Qn=1.200e-05  pQn=4.920957  pQmin=5.045258
Step41796  Qn=1.064e-05  pQn=4.972954  pQmin=5.045258
Step41797  Qn=9.020e-06  pQn=5.044794  pQmin=5.045258
Step41798  Qn=1.231e-05  pQn=4.909764  pQmin=5.045258
Step41799  Qn=9.786e-06  pQn=5.009409  pQmin=5.045258
Step41800  Qn=9.142e-06  pQn=5.038941  pQmin=5.045258
Step41801  Qn=1.264e-05  pQn=4.898176  pQmin=5.045258
Step41802  Qn=1.628e-05  pQn=4.788460  pQmin=5.045258
Step41803  Qn=1.007e-05  pQn=4.996769  pQmin=5.045258
Step41804  Qn=1.032e-05  pQn=4.986258  pQmin=5.045258
Step41805  Qn=1.334e-05  pQn=4.874749  pQmin=5.045258
Step41806  Qn=9.165e-06  pQn=5.037880  pQmin=5.045258
Step41807  Qn=1.262e-05  pQn=4.899011  pQmin=5.045258
Step41808  Qn=2.214e-05  pQn=4.654788  pQmin=5.045258
Step41809  Qn=9.661e-06  pQn=5.014981  pQmin=5.045258
Step41810  Qn=1.589e-05  pQn=4.798856  pQmin=5.045258
Step41811  Qn=1.746e-05  pQn=4.757939  pQmin=5.045258
Step41812  Qn=2.579e-05  pQn=4.588584  pQmin=5.045258
Step41813  Qn=2.652e-05  pQn=4.576347  pQmin=5.045258
Step41814  Qn=1.472e-05  pQn=4.831984  pQmin=5.045258
Step41815  Qn=2.151e-05  pQn=4.667381  pQmin=5.045258
Step41816  Qn=1.360e-05  pQn=4.866530  pQmin=5.045258
Step41817  Qn=1.009e-05  pQn=4.995899  pQmin=5.045258
Step41818  Qn=9.469e-06  pQn=5.023710  pQmin=5.045258
Step41819  Qn=9.555e-06  pQn=5.019764  pQmin=5.045258
Step41820  Qn=1.973e-05  pQn=4.704909  pQmin=5.045258
Step41821  Qn=9.163e-06  pQn=5.037954  pQmin=5.045258
